Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Week,Day,DayOfWeek,IsWeekend,IsHoliday,7D_MA
6007,CA-2017-129581,2017-12-11,12/18/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,2017-12,2017,50,11,0,0,0,65.02885714285728
6008,CA-2017-129028,2017-04-01,4/3/2017,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,2017-04,2017,13,1,5,1,0,70.25600000000013
6009,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192,2015-12,2015,53,30,2,0,0,67.47885714285727
6010,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386,2015-12,2015,53,30,2,0,0,77.43971428571442
6011,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,2015-12,2015,53,30,2,0,0,439.76342857142873
6012,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,2015-12,2015,53,30,2,0,0,475.7177142857144
6013,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,2015-12,2015,53,30,2,0,0,501.1628571428573
6014,CA-2016-159016,2016-03-10,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.152,2016-03,2016,10,10,3,0,0,484.88428571428585
6015,CA-2016-159016,2016-03-10,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048,2016-03,2016,10,10,3,0,0,1060.736
6016,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,2014-04,2014,14,6,6,1,0,1064.0845714285717
6017,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,2014-04,2014,14,6,6,1,0,1058.1088571428572
6018,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,2014-04,2014,14,6,6,1,0,696.8060000000003
6019,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,2014-04,2014,14,6,6,1,0,665.9545714285715
6020,CA-2014-152422,2014-10-05,10/10/2014,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,2014-10,2014,40,5,6,1,0,637.9602857142858
6021,US-2016-156692,2016-08-13,8/13/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.6818,2016-08,2016,32,13,5,1,0,638.3088571428573
6022,US-2016-156692,2016-08-13,8/13/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2016-08,2016,32,13,5,1,0,54.461428571428705
6023,CA-2014-130869,2014-11-17,11/21/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,2014-11,2014,47,17,0,0,0,42.33571428571442
6024,US-2017-128832,2017-04-24,4/27/2017,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.8986,2017-04,2017,17,24,0,0,0,47.602857142857275
6025,CA-2017-139717,2017-08-24,8/26/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,2017-08,2017,34,24,3,0,0,137.15028571428587
6026,CA-2017-139717,2017-08-24,8/26/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,2017-08,2017,34,24,3,0,0,130.70571428571444
6027,CA-2017-136007,2017-02-23,3/2/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.336,2017-02,2017,8,23,3,0,0,118.77428571428585
6028,CA-2017-136007,2017-02-23,3/2/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,2017-02,2017,8,23,3,0,0,126.57714285714299
6029,CA-2016-157364,2016-11-19,11/21/2016,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,2016-11,2016,46,19,5,1,0,118.93428571428583
6030,US-2016-112970,2016-11-14,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536,2016-11,2016,46,14,0,0,0,119.32857142857155
6031,US-2017-152492,2017-07-06,7/6/2017,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,2017-07,2017,27,6,3,0,0,143.50857142857157
6032,CA-2016-101168,2016-12-25,1/1/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,2016-12,2016,51,25,6,1,0,54.20114285714299
6033,CA-2017-104010,2017-04-23,4/25/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,2017-04,2017,16,23,6,1,0,60.562857142857276
6034,CA-2015-130253,2015-12-14,12/18/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816,2015-12,2015,51,14,0,0,0,61.54000000000013
6035,US-2015-155369,2015-04-19,4/25/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336,2015-04,2015,16,19,6,1,0,54.0554285714287
6036,US-2015-155369,2015-04-19,4/25/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468,2015-04,2015,16,19,6,1,0,95.75714285714298
6037,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2016-09,2016,35,4,6,1,0,100.43714285714297
6038,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,2016-09,2016,35,4,6,1,0,82.53714285714298
6039,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.1968,2016-09,2016,35,4,6,1,0,98.08000000000013
6040,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5344,2016-09,2016,35,4,6,1,0,90.9914285714287
6041,CA-2017-122364,2017-09-24,9/29/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,2017-09,2017,38,24,6,1,0,211.557142857143
6042,CA-2017-122364,2017-09-24,9/29/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198,2017-09,2017,38,24,6,1,0,281.0874285714287
6043,CA-2016-117912,2016-02-04,2/8/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,2016-02,2016,5,4,3,0,0,238.79828571428584
6044,CA-2017-145702,2017-05-19,5/24/2017,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,2017-05,2017,20,19,4,0,0,277.6200000000001
6045,CA-2017-145702,2017-05-19,5/24/2017,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,2017-05,2017,20,19,4,0,0,265.32685714285725
6046,CA-2015-113215,2015-09-03,9/8/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307,2015-09,2015,36,3,3,0,0,280.7885714285715
6047,CA-2016-154662,2016-06-09,6/16/2016,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235,2016-06,2016,23,9,3,0,0,379.0257142857144
6048,CA-2015-105571,2015-11-07,11/11/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,2015-11,2015,45,7,5,1,0,258.58942857142875
6049,CA-2015-105571,2015-11-07,11/11/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,5,0.7,-1031.5385,2015-11,2015,45,7,5,1,0,378.4758571428573
6050,CA-2016-152765,2016-06-15,6/18/2016,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,2016-06,2016,24,15,2,0,0,401.20728571428583
6051,CA-2015-153878,2015-04-25,4/30/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,2015-04,2015,17,25,5,1,0,364.5498571428573
6052,CA-2015-153878,2015-04-25,4/30/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.272,2015-04,2015,17,25,5,1,0,399.48014285714305
6053,CA-2016-124016,2016-09-23,9/26/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,2016-09,2016,38,23,4,0,0,367.1658571428573
6054,CA-2016-124016,2016-09-23,9/26/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,2016-09,2016,38,23,4,0,0,272.1744285714287
6055,CA-2016-124016,2016-09-23,9/26/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608,2016-09,2016,38,23,4,0,0,271.61085714285724
6056,CA-2016-113551,2016-08-18,8/20/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,2016-08,2016,33,18,3,0,0,79.69414285714298
6057,CA-2016-113551,2016-08-18,8/20/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,2016-08,2016,33,18,3,0,0,66.88728571428585
6058,CA-2014-107524,2014-03-02,3/8/2014,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.3392,2014-03,2014,9,2,6,1,0,60.26014285714298
6059,CA-2014-107524,2014-03-02,3/8/2014,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,2014-03,2014,9,2,6,1,0,26.545857142857272
6060,CA-2014-138072,2014-12-30,1/3/2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992,2014-12,2014,1,30,1,0,0,28.833857142857276
6061,CA-2015-134201,2015-04-10,4/16/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.3508,2015-04,2015,15,10,4,0,0,45.125285714285845
6062,CA-2015-134201,2015-04-10,4/16/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.0147,2015-04,2015,15,10,4,0,0,45.47800000000013
6063,CA-2015-111780,2015-12-25,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,2015-12,2015,52,25,4,0,0,216.60542857142872
6064,CA-2015-111780,2015-12-25,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.174,2015-12,2015,52,25,4,0,0,206.42828571428586
6065,CA-2015-111780,2015-12-25,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,2015-12,2015,52,25,4,0,0,207.36828571428583
6066,CA-2015-119942,2015-04-05,4/7/2015,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,2015-04,2015,14,5,6,1,0,205.583142857143
6067,CA-2015-151547,2015-01-17,1/23/2015,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008,2015-01,2015,3,17,5,1,0,214.29628571428586
6068,CA-2017-166695,2017-05-20,5/24/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176,2017-05,2017,20,20,5,1,0,268.04371428571443
6069,CA-2017-166695,2017-05-20,5/24/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504,2017-05,2017,20,20,5,1,0,266.94514285714297
6070,CA-2017-166695,2017-05-20,5/24/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,2017-05,2017,20,20,5,1,0,144.55085714285727
6071,CA-2017-167542,2017-08-13,8/20/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,2017-08,2017,32,13,6,1,0,145.257142857143
6072,CA-2015-120901,2015-12-31,1/4/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,2015-12,2015,53,31,3,0,0,164.50685714285729
6073,CA-2015-120901,2015-12-31,1/4/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,2015-12,2015,53,31,3,0,0,161.59028571428584
6074,CA-2015-120901,2015-12-31,1/4/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,2015-12,2015,53,31,3,0,0,149.72285714285726
6075,CA-2017-121398,2017-12-25,12/29/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,2017-12,2017,52,25,0,0,0,97.62000000000013
6076,CA-2017-121398,2017-12-25,12/29/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062,2017-12,2017,52,25,0,0,0,135.28285714285727
6077,CA-2016-151561,2016-09-01,9/7/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,2016-09,2016,35,1,3,0,0,153.2400000000001
6078,CA-2016-151561,2016-09-01,9/7/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0.0,30.4416,2016-09,2016,35,1,3,0,0,161.08800000000014
6079,CA-2016-151561,2016-09-01,9/7/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,2016-09,2016,35,1,3,0,0,140.8397142857144
6080,CA-2016-151561,2016-09-01,9/7/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,2016-09,2016,35,1,3,0,0,167.74428571428584
6081,CA-2017-154676,2017-08-05,8/8/2017,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,2017-08,2017,31,5,5,1,0,188.4825714285716
6082,US-2014-165589,2014-02-18,2/18/2014,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,2014-02,2014,8,18,1,0,0,170.1408571428573
6083,US-2016-132577,2016-11-22,11/27/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,2016-11,2016,47,22,1,0,0,132.36885714285728
6084,US-2016-132577,2016-11-22,11/27/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,2016-11,2016,47,22,1,0,0,68.75685714285727
6085,US-2016-132577,2016-11-22,11/27/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,2016-11,2016,47,22,1,0,0,61.83571428571442
6086,US-2016-132577,2016-11-22,11/27/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,2016-11,2016,47,22,1,0,0,60.56971428571442
6087,US-2016-132577,2016-11-22,11/27/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,2016-11,2016,47,22,1,0,0,33.80800000000013
6088,CA-2015-114048,2015-12-14,12/18/2015,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,2015-12,2015,51,14,0,0,0,16.402857142857272
6089,CA-2015-137281,2015-06-13,6/17/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0.0,3.1104,2015-06,2015,24,13,5,1,0,13.734285714285845
6090,US-2017-162068,2017-12-28,12/31/2017,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,2017-12,2017,52,28,3,0,0,13.01600000000013
6091,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,2017-09,2017,38,20,2,0,0,48.59171428571442
6092,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,2017-09,2017,38,20,2,0,0,75.55857142857157
6093,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,2017-09,2017,38,20,2,0,0,80.763142857143
6094,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792,2017-09,2017,38,20,2,0,0,90.49914285714299
6095,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712,2017-09,2017,38,20,2,0,0,92.81057142857155
6096,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.3296,2017-09,2017,38,20,2,0,0,93.85057142857156
6097,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,2017-09,2017,38,20,2,0,0,105.25100000000012
